"annotation_id","annotator","color","created_at","id","image","lead_time","lighting","model","updated_at","year_3","year_s","year_x","year_y"
117,"1","White","2026-02-05T08:49:25.924351Z",2403,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-490.jpg",13.521,"Light","3","2026-02-05T08:49:25.924351Z","2024–nå","","",""
118,"1","Black/Dark gray","2026-02-05T08:49:39.263994Z",2404,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-491.jpg",12.259,"Light","Y","2026-02-05T08:49:39.263994Z","","","","2025-nå"
119,"1","Black/Dark gray","2026-02-05T08:49:58.057629Z",2405,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-492.jpg",17.431,"Light","Y","2026-02-05T08:49:58.057629Z","","","","2025-nå"
120,"1","Black/Dark gray","2026-02-05T08:50:10.726956Z",2406,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-494.jpg",11.59,"Light","Y","2026-02-05T08:50:10.726956Z","","","","2025-nå"
121,"1","Black/Dark gray","2026-02-05T08:50:39.890503Z",2407,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-495.jpg",18.677,"Light","Y","2026-02-05T08:50:39.890503Z","","","","2025-nå"
122,"1","Black/Dark gray","2026-02-05T08:50:56.120943Z",2408,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-496.jpg",7.284,"Light","Y","2026-02-05T08:50:56.120943Z","","","","2025-nå"
123,"1","Red","2026-02-05T08:51:19.122821Z",2409,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-499.jpg",11.082,"Light","Y","2026-02-05T08:51:19.122821Z","","","","2025-nå"
124,"1","Red","2026-02-05T08:51:31.561776Z",2410,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-500.jpg",11.295,"Light","Y","2026-02-05T08:51:31.561776Z","","","","2025-nå"
125,"1","Red","2026-02-05T08:51:47.454064Z",2411,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-501.jpg",14.689,"Light","Y","2026-02-05T08:51:47.454064Z","","","","2025-nå"
126,"1","White","2026-02-05T08:52:07.672707Z",2412,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-503.jpg",19.203,"Light","Y","2026-02-05T08:52:07.672707Z","","","","2020–2024"
127,"1","White","2026-02-05T08:52:29.608171Z",2413,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-504.jpg",20.787,"Light","Y","2026-02-05T08:52:29.608171Z","","","","2020–2024"
128,"1","Red","2026-02-05T08:52:55.631935Z",2414,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-505.jpg",18.719,"Light","3","2026-02-05T08:52:55.631935Z","2017–2023","","",""
129,"1","Red","2026-02-05T08:53:08.709618Z",2415,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-506.jpg",12.144,"Light","3","2026-02-05T08:53:08.709618Z","2017–2023","","",""
130,"1","Blue","2026-02-05T08:53:36.461539Z",2416,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-507.jpg",26.846,"Light","Y","2026-02-05T08:53:36.461539Z","","","","2020–2024"
131,"1","Blue","2026-02-05T08:53:48.467283Z",2417,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-508.jpg",11.058,"Light","Y","2026-02-05T08:53:48.467283Z","","","","2020–2024"
132,"1","Blue","2026-02-05T08:54:09.350810Z",2418,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-509.jpg",19.789,"Light","Y","2026-02-05T08:54:09.350810Z","","","","2020–2024"
133,"1","Black/Dark gray","2026-02-05T08:54:22.485819Z",2419,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-518.jpg",12.11,"Light","3","2026-02-05T08:54:22.485819Z","2024–nå","","",""
134,"1","White","2026-02-05T08:54:44.170885Z",2420,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-520.jpg",20.727,"Light","3","2026-02-05T08:54:44.171888Z","2017–2023","","",""
135,"1","White","2026-02-05T08:54:53.258416Z",2421,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-521.jpg",8.13,"Light","3","2026-02-05T08:54:53.258416Z","2017–2023","","",""
136,"1","White","2026-02-05T08:55:05.200306Z",2422,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-522.jpg",10.933,"Light","3","2026-02-05T08:55:05.200306Z","2017–2023","","",""
137,"1","Black/Dark gray","2026-02-05T08:55:18.015597Z",2423,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-524.jpg",11.725,"Light","S","2026-02-05T08:55:18.015597Z","","2012–2015","",""
138,"1","Black/Dark gray","2026-02-05T08:55:37.387088Z",2424,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-525.jpg",18.485,"Light","S","2026-02-05T08:55:37.387088Z","","2012–2015","",""
139,"1","Black/Dark gray","2026-02-05T08:56:05.917784Z",2425,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-526.jpg",9.059,"Light","S","2026-02-05T08:56:05.917784Z","","2012–2015","",""
140,"1","Black/Dark gray","2026-02-05T08:56:12.668728Z",2426,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-527.jpg",5.576,"Light","S","2026-02-05T08:56:12.668728Z","","2012–2015","",""
141,"1","White","2026-02-05T08:56:39.867277Z",2427,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-530.jpg",26.185,"Light","Y","2026-02-05T08:56:39.867277Z","","","","2020–2024"
142,"1","White","2026-02-05T08:56:57.339462Z",2428,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-531.jpg",16.521,"Light","Y","2026-02-05T08:56:57.339462Z","","","","2020–2024"
143,"1","White","2026-02-05T08:57:06.193860Z",2429,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-532.jpg",7.54,"Light","Y","2026-02-05T08:57:06.193860Z","","","","2020–2024"
144,"1","Blue","2026-02-05T08:57:27.915080Z",2430,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-533.jpg",14.407,"Light","3","2026-02-05T08:57:27.915080Z","2024–nå","","",""
145,"1","Black/Dark gray","2026-02-05T08:57:55.979820Z",2431,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C%25~n1-534.jpg",27.041,"Light","3","2026-02-05T08:57:55.979820Z","2017–2023","","",""
146,"1","White","2026-02-05T08:58:11.385474Z",2432,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121357905_iOS.jpg",14.533,"Light","3","2026-02-05T08:58:11.385474Z","2024–nå","","",""
147,"1","White","2026-02-05T08:58:21.023232Z",2433,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121400950_iOS.jpg",8.533,"Light","3","2026-02-05T08:58:21.023232Z","2024–nå","","",""
148,"1","White","2026-02-05T08:58:31.575143Z",2434,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121403720_iOS.jpg",9.397,"Light","3","2026-02-05T08:58:31.575143Z","2024–nå","","",""
149,"1","Light gray/Silver","2026-02-05T08:58:53.172720Z",2435,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121429571_iOS.jpg",25.19,"Light","X","2026-02-06T09:25:32.226998Z","","","2016–2020",""
150,"1","Light gray/Silver","2026-02-05T08:59:05.504001Z",2436,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121435390_iOS.jpg",14.334999999999999,"Light","X","2026-02-06T09:25:39.406599Z","","","2016–2020",""
151,"1","Light gray/Silver","2026-02-05T08:59:39.132153Z",2437,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121437973_iOS.jpg",20.812999999999995,"Light","X","2026-02-06T09:25:46.120077Z","","","2016–2020",""
152,"1","Black/Dark gray","2026-02-05T09:00:08.746016Z",2438,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121506276_iOS.jpg",28.43,"Light","Y","2026-02-05T09:00:08.746016Z","","","","2020–2024"
153,"1","Black/Dark gray","2026-02-05T09:00:27.499325Z",2439,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121508389_iOS.jpg",17.859,"Light","Y","2026-02-05T09:00:27.499325Z","","","","2020–2024"
154,"1","Black/Dark gray","2026-02-05T09:00:39.951744Z",2440,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121510599_iOS.jpg",11.468,"Light","Y","2026-02-05T09:00:39.952740Z","","","","2020–2024"
155,"1","Light gray/Silver","2026-02-05T09:01:02.355820Z",2441,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121556791_iOS.jpg",25.523999999999997,"Light","3","2026-02-06T09:26:01.626333Z","2017–2023","","",""
156,"1","Light gray/Silver","2026-02-05T09:01:18.464952Z",2442,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121600419_iOS.jpg",17.852999999999998,"Light","3","2026-02-06T09:26:09.360295Z","2017–2023","","",""
157,"1","Light gray/Silver","2026-02-05T09:01:28.812950Z",2443,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121604152_iOS.jpg",11.907,"Light","3","2026-02-06T09:26:16.529530Z","2017–2023","","",""
158,"1","White","2026-02-05T09:01:47.431344Z",2444,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121636970_iOS.jpg",17.222,"Light","Y","2026-02-05T09:01:47.431344Z","","","","2020–2024"
159,"1","White","2026-02-05T09:02:16.648148Z",2445,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121639576_iOS.jpg",14.232000000000001,"Light","Y","2026-02-05T09:02:16.648148Z","","","","2020–2024"
160,"1","White","2026-02-05T09:02:26.493898Z",2446,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121642313_iOS.jpg",9.166,"Light","Y","2026-02-05T09:02:26.493898Z","","","","2020–2024"
161,"1","Black/Dark gray","2026-02-05T09:02:43.798605Z",2447,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121718304_iOS.jpg",16.622,"Light","Y","2026-02-05T09:02:43.798605Z","","","","2025-nå"
162,"1","Black/Dark gray","2026-02-05T09:02:55.365733Z",2448,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121722670_iOS.jpg",10.43,"Light","Y","2026-02-05T09:02:55.365733Z","","","","2025-nå"
163,"1","Black/Dark gray","2026-02-05T09:03:13.017247Z",2449,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_121726917_iOS.jpg",16.848,"Light","Y","2026-02-05T09:03:13.017247Z","","","","2025-nå"
164,"1","White","2026-02-05T09:03:31.272246Z",2450,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_122016402_iOS.jpg",17.51,"Light","Y","2026-02-05T09:03:31.272246Z","","","","2020–2024"
165,"1","White","2026-02-05T09:03:40.068223Z",2451,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_122018932_iOS.jpg",8.022,"Light","Y","2026-02-05T09:03:40.068223Z","","","","2020–2024"
166,"1","White","2026-02-05T09:03:48.820189Z",2452,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_122021890_iOS.jpg",7.96,"Light","Y","2026-02-05T09:03:48.820189Z","","","","2020–2024"
167,"1","Black/Dark gray","2026-02-05T09:04:01.807691Z",2453,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_122035090_iOS.jpg",12.101,"Light","3","2026-02-05T09:04:01.807691Z","2024–nå","","",""
168,"1","Light gray/Silver","2026-02-05T09:11:27.709599Z",2454,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_122037077_iOS.jpg",445.099,"Light","3","2026-02-05T09:11:27.709599Z","2024–nå","","",""
169,"1","Light gray/Silver","2026-02-05T09:11:37.673659Z",2455,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_122039320_iOS.jpg",9.347,"Light","3","2026-02-05T09:11:37.673659Z","2024–nå","","",""
170,"1","White","2026-02-05T09:11:49.604792Z",2456,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_122056676_iOS.jpg",11.137,"Light","3","2026-02-05T09:11:49.604792Z","2024–nå","","",""
171,"1","White","2026-02-05T09:12:14.475769Z",2457,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_122058939_iOS.jpg",24.277,"Light","3","2026-02-05T09:12:14.475769Z","2024–nå","","",""
172,"1","White","2026-02-05T09:12:26.531549Z",2458,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_122101555_iOS.jpg",11.489,"Light","3","2026-02-05T09:12:26.531549Z","2024–nå","","",""
173,"1","Blue","2026-02-05T09:12:41.789209Z",2459,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_122240454_iOS.jpg",14.679,"Light","Y","2026-02-05T09:12:41.789209Z","","","","2025-nå"
174,"1","Blue","2026-02-05T09:14:18.550133Z",2460,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_122244062_iOS.jpg",96.149,"Light","Y","2026-02-05T09:14:18.550133Z","","","","2025-nå"
175,"1","Blue","2026-02-05T09:14:31.168106Z",2461,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_122248227_iOS.jpg",12.038,"Light","Y","2026-02-05T09:14:31.168106Z","","","","2025-nå"
176,"1","Black/Dark gray","2026-02-05T09:15:00.635820Z",2462,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_122413257_iOS.jpg",28.938,"Light","Y","2026-02-05T09:15:00.635820Z","","","","2025-nå"
177,"1","Black/Dark gray","2026-02-05T09:15:18.649468Z",2463,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_122415495_iOS.jpg",17.47,"Light","Y","2026-02-05T09:15:18.649468Z","","","","2025-nå"
178,"1","Black/Dark gray","2026-02-05T09:15:53.975827Z",2464,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Cdaylight%5C20260129_122417879_iOS.jpg",34.733,"Light","Y","2026-02-05T09:15:53.975827Z","","","","2025-nå"
179,"1","Black/Dark gray","2026-02-05T09:18:37.341702Z",2465,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-100.jpg",162.728,"Medium","X","2026-02-05T09:18:37.341702Z","","","2016–2020",""
180,"1","White","2026-02-05T09:19:26.324644Z",2466,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-101.jpg",48.291,"Medium","Y","2026-02-05T09:19:26.325642Z","","","","2020–2024"
181,"1","White","2026-02-05T09:20:10.262621Z",2467,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-102.jpg",43.194,"Medium","Y","2026-02-05T09:20:10.262621Z","","","","2020–2024"
182,"1","Black/Dark gray","2026-02-05T09:21:39.172974Z",2468,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-103.jpg",88.094,"Medium","S","2026-02-05T09:21:39.172974Z","","2012–2015","",""
183,"1","White","2026-02-05T09:22:46.705295Z",2469,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-104.jpg",65.92,"Medium","Y","2026-02-05T09:22:46.705295Z","","","","2020–2024"
184,"1","Black/Dark gray","2026-02-05T09:23:17.623449Z",2470,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-107.jpg",30.273,"Medium","X","2026-02-05T09:23:17.623449Z","","","2016–2020",""
185,"1","Black/Dark gray","2026-02-05T09:23:40.526024Z",2471,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-108.jpg",22.283,"Medium","X","2026-02-05T09:23:40.526024Z","","","2016–2020",""
186,"1","Black/Dark gray","2026-02-05T09:23:55.092190Z",2472,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-109.jpg",13.986,"Medium","X","2026-02-05T09:23:55.092190Z","","","2016–2020",""
187,"1","Blue","2026-02-05T09:24:58.544318Z",2473,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-116.jpg",62.843,"Medium","3","2026-02-05T09:24:58.544318Z","2017–2023","","",""
188,"1","Blue","2026-02-05T09:25:51.500786Z",2474,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-118.jpg",52.35,"Medium","3","2026-02-05T09:25:51.500786Z","2017–2023","","",""
189,"1","Blue","2026-02-05T09:26:09.583576Z",2475,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-119.jpg",17.463,"Medium","3","2026-02-05T09:26:09.583576Z","2017–2023","","",""
190,"1","White","2026-02-05T09:26:28.161933Z",2476,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-120.jpg",17.99,"Medium","3","2026-02-05T09:26:28.161933Z","2024–nå","","",""
191,"1","White","2026-02-05T09:27:51.546047Z",2477,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-121.jpg",90.327,"Medium","3","2026-02-05T09:28:01.557957Z","2024–nå","","",""
192,"1","White","2026-02-05T09:31:14.884709Z",2478,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-122.jpg",39.577,"Medium","3","2026-02-05T09:31:14.884709Z","2024–nå","","",""
193,"1","White","2026-02-05T09:32:41.188745Z",2479,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-123.jpg",85.682,"Medium","3","2026-02-05T09:32:41.188745Z","2017–2023","","",""
194,"1","Light gray/Silver","2026-02-05T09:36:05.967131Z",2480,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-137.jpg",225.357,"Medium","Y","2026-02-06T10:36:06.710418Z","","","","2020–2024"
195,"1","Light gray/Silver","2026-02-05T09:37:19.288745Z",2481,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-138.jpg",75.209,"Medium","Y","2026-02-06T09:27:23.718185Z","","","","2020–2024"
196,"1","White","2026-02-05T09:38:02.224467Z",2482,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-140.jpg",42.251,"Medium","Y","2026-02-05T09:38:02.224467Z","","","","2025-nå"
197,"1","White","2026-02-05T09:38:45.631129Z",2483,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-141.jpg",42.686,"Medium","Y","2026-02-05T09:38:45.631129Z","","","","2025-nå"
198,"1","White","2026-02-05T09:39:07.322953Z",2484,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-142.jpg",21.044,"Medium","Y","2026-02-05T09:39:07.322953Z","","","","2025-nå"
199,"1","Red","2026-02-05T09:41:18.619839Z",2485,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-143.jpg",130.661,"Medium","S","2026-02-05T09:41:18.619839Z","","2016–2020","",""
200,"1","Red","2026-02-05T09:41:40.508659Z",2486,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-144.jpg",21.26,"Medium","S","2026-02-05T09:41:40.509657Z","","2016–2020","",""
201,"1","Red","2026-02-05T09:42:10.805766Z",2487,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-145.jpg",29.68,"Medium","S","2026-02-05T09:42:10.805766Z","","2016–2020","",""
202,"1","Blue","2026-02-05T09:43:08.508317Z",2488,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-146.jpg",57.045,"Medium","Y","2026-02-05T09:43:08.508317Z","","","","2020–2024"
203,"1","Blue","2026-02-05T09:43:17.816955Z",2489,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-147.jpg",8.671,"Medium","Y","2026-02-05T09:43:17.816955Z","","","","2020–2024"
204,"1","Blue","2026-02-05T09:43:53.151730Z",2490,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-148.jpg",34.684,"Medium","Y","2026-02-05T09:43:53.151730Z","","","","2020–2024"
205,"1","White","2026-02-05T09:44:18.983449Z",2491,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-149.jpg",25.063,"Medium","3","2026-02-05T09:44:18.983449Z","2017–2023","","",""
206,"1","White","2026-02-05T09:44:30.688645Z",2492,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-150.jpg",11.15,"Medium","3","2026-02-05T09:44:30.688645Z","2017–2023","","",""
207,"1","White","2026-02-05T09:44:38.895060Z",2493,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-151.jpg",7.59,"Medium","3","2026-02-05T09:44:38.895060Z","2017–2023","","",""
208,"1","White","2026-02-05T09:45:11.426506Z",2494,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-152.jpg",31.921,"Medium","Y","2026-02-05T09:45:11.426506Z","","","","2020–2024"
209,"1","White","2026-02-05T09:45:20.122100Z",2495,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-153.jpg",8.086,"Medium","Y","2026-02-05T09:45:20.122100Z","","","","2020–2024"
210,"1","White","2026-02-05T09:45:29.440969Z",2496,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-154.jpg",8.69,"Medium","Y","2026-02-05T09:45:29.440969Z","","","","2020–2024"
211,"1","Light gray/Silver","2026-02-05T09:45:45.180614Z",2497,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-158.jpg",20.67,"Medium","3","2026-02-06T09:27:33.621328Z","2024–nå","","",""
212,"1","Red","2026-02-05T09:46:12.394347Z",2498,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-16.jpg",26.647,"Medium","3","2026-02-05T09:46:12.394347Z","2017–2023","","",""
213,"1","Light gray/Silver","2026-02-05T09:46:33.397838Z",2499,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-160.jpg",22.81,"Medium","3","2026-02-06T09:28:07.992840Z","2024–nå","","",""
214,"1","Black/Dark gray","2026-02-05T09:47:04.263723Z",2500,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-163.jpg",30.23,"Medium","Y","2026-02-05T09:47:04.263723Z","","","","2025-nå"
215,"1","Black/Dark gray","2026-02-05T09:47:18.150565Z",2501,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-167.jpg",13.322,"Medium","Y","2026-02-05T09:47:18.150565Z","","","","2025-nå"
216,"1","White","2026-02-05T09:55:22.068027Z",2502,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-168.jpg",483.352,"Medium","Y","2026-02-05T09:55:22.068027Z","","","","2020–2024"
217,"1","White","2026-02-05T09:55:43.874024Z",2503,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-169.jpg",21.188,"Medium","Y","2026-02-05T09:55:43.874024Z","","","","2020–2024"
218,"1","White","2026-02-05T09:56:09.669488Z",2504,"/data/local-files/?d=Users%5Cjohan%5CDownloads%5Ctesla%5Clow-light%5C%25~n1-170.jpg",25.243,"Medium","Y","2026-02-05T09:56:09.669488Z","","","","2020–2024"
